folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12_1,p13_12_2,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_0_5,p24_0_6,p24_0_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p24_2_7,p24_2_8,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p38_5_1_8,p38_5_1_9,p38_5_1_10,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
1305,2017,2,281706,1,1,1,1,44,1,3,1,1,1,2,2,2,-3,5,1,-4,4,1,1,1,1,5,1,2,-7,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,36,36061,3606151000,2,4,1,-14,2,8,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,1,96,1,1312047,3,2,-19,1,40000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,99,999999999,99,26,260040001,1,26,2,2,2,-22,-22,-22,-22,-22,-22,2,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,8,2,1,3,1,40000,1,6,1,40000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,50,0,-34,-34,-34,0,50,36,36061,3606151000,4,2,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,4,1,1,2,4,36,36061,3606151000,2,5,1,524,8,7,100,3,2,561,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,99,99999,99,96,99,0,-45,-45,-45,-45,1,-48,-48,99,2015,0,0,-51,1,-52,-52,1,16.35869565
1306,2017,2,281706,1,1,1,1,21,1,3,3,-2,1,1,2,2,-3,6,1,-4,10,5,2,3,0,3,0,-6,-6,2,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,20,99999,9999999999,20,4,1,-14,2,8,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,-17,2,3,96,1,9999999,99,99,99,99,99999,99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,99,999999999,99,99,999999999,99,99,999999999,99,999,99,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,16.35869565
1309,2017,2,281706,1,1,1,1,30,1,3,2,-2,2,2,2,2,-3,1,1,-4,5,1,1,1,1,1,1,2,-7,2,2,2,2,2,1,1,6,602,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,834,1,2,2,2,2,2,2,2,2,8,6,2500,1,5,485,2,2,96,1,1217001,0,2,-19,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,97,999999997,97,26,260040001,1,2,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,15,2,1,2,2,-29,-29,-29,-29,2000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,0,-33,-33,-33,-33,-33,-33,4,4019,401977000,4,4,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,9,2,1,1,2,4,4,4019,401977000,9,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,5,2017,0,0,-51,1,-52,-52,1,16.35869565
1311,2017,2,281706,1,1,1,1,37,1,6,1,1,2,2,2,2,-3,1,1,-4,1,-5,-5,0,99,5,1,2,-7,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,36,36005,3600551000,10,4,1,-14,1,-16,922,1,2,2,2,2,2,2,2,2,10,6,14,3,1,236,2,2,96,1,1312047,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,2,20040001,2,2,20040001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,20040001,3,2,1,2,1,1000,3,4,3,4000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,2,0,-34,-34,-34,0,2,36,36005,3600551000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,2,4,36,36005,3600551000,10,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,150,4,96,1,0,-45,-45,-45,-45,2,2,2006,4,2007,0,0,-51,2,1,2,1,16.35869565
1312,2017,2,281706,1,1,1,2,45,1,1,1,1,2,2,2,2,-3,5,2,1,7,6,2,1,3,5,5,2,-7,3,2,1,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,13,13089,1308904000,2,4,1,-14,1,-16,511,1,2,2,2,2,2,2,2,2,10,6,700,3,4,722,2,2,96,1,1215013,0,2,-19,1,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8,80370001,2,21,211140001,2,21,211140001,2,1,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,80370001,1,2,1,2,2,-29,-29,-29,-29,99997,97,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,3,2,1,1,-36,0,3,13,13089,1308904000,3,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,45,2,1,1,2,4,13,13089,1308904000,2,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,250,4,96,1,0,-45,-45,-45,-45,1,-48,-48,1,2015,0,0,-51,1,-52,-52,1,16.35869565
1313,2017,2,281706,1,1,1,1,44,1,6,1,1,2,2,2,1,3,6,1,-4,1,-5,-5,1,0,5,1,2,-7,2,2,1,2,1,1,5,-10,-10,-10,-10,-10,-10,-10,13,13089,1308904000,12,4,1,-14,1,-16,922,1,2,2,2,2,2,2,2,2,10,6,18,3,1,236,2,2,96,1,1705016,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,26,260040001,1,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,2,1,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,4,2,1,2,1,2700,3,2,3,3000,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,0,2,1,2,2,-32,1,0,-34,-34,-34,0,1,13,13089,1308904000,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,2,4,13,13089,1308904000,12,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,500,4,96,1,0,-45,-45,-45,-45,1,-48,-48,2,2005,0,0,-51,1,-52,-52,1,16.35869565
1314,2017,2,281706,1,1,1,1,36,1,3,1,1,2,2,2,1,1,5,1,-4,1,-5,-5,1,99,5,1,2,-7,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,13,13067,9999999999,4,4,1,-14,1,-16,713,1,2,2,2,2,2,2,2,2,10,6,99999,99,99,238,2,2,96,1,1217001,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,999999999,99,28,280220001,2,28,280220001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280220001,1,3,1,2,2,-29,-29,-29,-29,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,8,0,-34,-34,-34,0,5,13,13067,9999999999,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,1,1,2,4,13,13067,9999999999,4,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,1000,2,96,1,0,-45,-45,-45,-45,5,5,2001,5,2013,0,0,-51,5,1,2,1,16.35869565
1315,2017,2,281706,1,1,1,1,23,1,3,2,-2,2,2,2,1,4,6,2,2,4,3,2,1,0,1,0,-6,-6,2,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,37,99999,9999999999,8,4,1,-14,1,-16,922,1,2,2,2,2,2,2,2,2,10,6,16,3,1,236,2,2,96,1,1215013,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70890001,2,28,280320001,2,28,280320001,2,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,15,2,1,2,2,-29,-29,-29,-29,7000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,4,0,-34,-34,-34,0,4,37,99999,9999999999,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,7,4,1,1,1,4,37,99999,9999999999,8,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,10,400,4,96,1,0,-45,-45,-45,-45,1,-48,-48,6,2009,0,0,-51,1,-52,-52,1,16.35869565
1316,2017,2,281706,1,1,1,1,23,1,6,1,1,2,2,2,2,-3,1,1,-4,7,4,1,1,1,5,1,2,-7,3,2,1,2,2,1,1,17,1701,1,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,8,6,30,1,2,111,2,1,2,1,1705015,3,1,2,1,50000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,28,280270001,2,19,190390001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280270001,1,2,2,-28,2,-29,-29,-29,-29,2000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,4,0,-34,-34,-34,0,4,48,48479,4847941464,4,4,3,1,2,2,2,2,1,2,1,2,2,2,2,2,2,7,2,1,1,2,4,48,48479,4847941464,7,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,16.35869565
1317,2017,2,281706,1,1,1,1,25,1,3,1,1,2,2,2,2,-3,5,1,-4,6,3,1,1,1,0,1,2,-7,3,2,2,2,2,1,1,20,2001,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,8,6,50,1,2,111,2,2,96,1,1312047,0,2,-19,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,190390001,2,28,280320001,2,28,280320001,2,28,2,2,2,-22,-22,-22,-22,-22,-22,2,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,12,2,1,2,2,-29,-29,-29,-29,2000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,3,0,-34,-34,-34,0,3,48,48215,4821545384,4,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,1,2,4,48,48215,4821545384,5,2,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,-37,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,16.35869565
1318,2017,2,281706,1,1,1,1,25,1,6,1,1,2,2,2,2,-3,6,1,-4,3,1,1,1,0,1,0,-6,-6,3,2,1,2,2,1,1,19,1904,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,6,2,2,2,2,2,2,2,2,8,6,75,1,2,111,2,2,96,1,1312047,0,2,-19,1,40000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,10010001,2,28,280250001,2,28,280250001,2,11,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280330282,2,2,1,3,2,-29,-29,-29,-29,20000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,2,0,-34,-34,-34,0,2,48,48427,4842763020,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,7,2,1,1,2,4,48,48427,4842763020,7,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,16.35869565
1319,2017,2,281706,1,1,1,1,18,1,6,1,1,1,1,2,2,-3,6,2,2,7,2,2,1,0,5,0,-6,-6,3,2,2,2,2,1,1,14,1416,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,2,2,2,2,2,2,2,2,2,8,6,45,1,2,111,2,2,96,1,1305024,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,19,190390001,2,28,280320001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,2,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,289999999,3,2,1,2,1,1500,3,7,3,2000,3,1,1,1,2,2,2,1,2,1,1,2,2,2,2,0,2,1,1,2,-32,3,0,-34,-34,-34,0,3,48,48215,4821545384,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,8,2,1,2,2,4,48,48215,4821545384,8,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,16.35869565
1320,2017,2,281706,1,1,1,1,23,1,5,1,1,2,2,2,2,-3,6,2,3,6,2,2,1,0,5,0,-6,-6,3,2,2,2,2,1,1,20,2005,99,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,611,2,2,2,2,2,2,2,2,2,8,6,50,1,2,111,2,2,96,1,1215013,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,28,280250001,2,28,280250001,2,22,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280330282,5,2,1,5,1,1000,3,7,3,15000,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,2,2,-31,2,-32,4,0,-34,-34,-34,0,4,48,48427,4842763020,5,4,3,1,2,2,2,2,1,2,1,1,2,2,2,2,2,15,2,1,1,2,4,48,48427,4842763020,15,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,2,2,2017,5,2017,1,1,1,2,2,2,1,16.35869565
1321,2017,2,281706,1,1,1,1,35,1,2,2,-2,2,2,2,1,3,6,2,2,3,2,1,1,0,5,0,-6,-6,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,36,99999,9999999999,18,4,1,-14,1,-16,524,1,2,2,2,2,2,2,2,2,12,5,20,3,1,561,2,2,96,1,1312047,0,2,-19,2,-20,-20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280220001,2,7,71010001,2,28,280220001,2,15,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280220001,8,2,1,2,2,-29,-29,-29,-29,10000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,1,1,3,-35,4,0,1,36,99999,9999999999,3,2,3,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,4,1,1,2,4,36,99999,9999999999,18,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,300,4,96,1,0,-45,-45,-45,-45,1,-48,-48,7,1999,0,0,-51,1,-52,-52,1,16.35869565
1322,2017,2,281706,1,1,1,1,32,1,2,1,1,2,2,2,2,-3,6,1,-4,1,-5,-5,1,0,5,1,2,-7,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,24,24031,2403131175,13,4,1,-14,1,-16,922,1,2,2,2,2,2,2,2,2,10,6,80,3,2,236,2,2,96,1,1312047,0,2,-19,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70890001,2,28,280320001,2,28,280320001,2,2,3,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,280320001,3,2,1,3,2,-29,-29,-29,-29,6000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,1,0,-34,-34,-34,0,1,24,24031,2403131175,3,2,3,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,4,1,1,1,4,24,24031,2403131175,13,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,8,400,4,96,1,0,-45,-45,-45,-45,1,-48,-48,8,2004,1,1,0,1,-52,-52,1,16.35869565
1323,2017,2,281706,1,1,1,1,21,1,6,1,1,2,2,2,2,-3,6,2,2,9,5,2,5,0,5,0,-6,-6,3,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,25,99999,9999999999,1,4,1,-14,1,-16,922,1,2,2,2,2,2,2,2,2,10,6,12,3,1,236,2,2,96,1,1217001,0,2,-19,1,9000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,5,50250001,2,5,50250001,2,35,2,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,50250001,8,2,1,2,2,-29,-29,-29,-29,9000,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,8,0,-34,-34,-34,0,8,25,99999,9999999999,3,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,1,1,4,25,99999,9999999999,1,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,250,4,96,1,0,-45,-45,-45,-45,1,-48,-48,3,2016,0,0,-51,1,-52,-52,1,16.35869565
1324,2017,2,281706,1,1,1,1,24,1,6,1,1,2,2,2,1,4,6,1,-4,1,-5,-5,1,0,5,0,-6,-6,2,2,2,2,2,1,5,-10,-10,-10,-10,-10,-10,-10,19,19103,1910338595,9,4,1,-14,1,-16,962,1,2,2,2,2,2,2,2,2,10,6,14,3,1,311,2,2,96,1,1312047,4,2,-19,1,6500,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,71010001,2,30,301930001,2,26,260040001,1,12,2,2,2,-22,-22,-22,-22,-22,-22,2,2,2,1,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,3,2,1,2,2,-29,-29,-29,-29,6500,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-32,3,0,-34,-34,-34,0,3,19,19103,1910338595,1,5,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,1,1,2,4,19,19103,1910338595,8,5,-38,-38,-38,-38,-38,-38,-38,-38,2,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,12,300,4,96,1,0,-45,-45,-45,-45,1,-48,-48,8,2009,0,0,-51,1,-52,-52,1,16.35869565
2,2017,3,51707,1,1,1,1,29,1,3,2,-2,2,2,2,2,-3,5,1,-4,4,1,1,1,1,5,1,2,-7,2,2,2,2,2,1,1,9,902,2,-12,-12,-12,-12,-12,-12,-12,555,5,1,-14,1,-16,721,1,2,2,2,2,2,2,2,2,7,6,400,1,3,811,2,1,96,1,1305024,4,2,-19,1,50000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,140390001,2,9,999999999,99,26,260040001,1,20,2,2,2,-22,-22,-22,-22,-22,-22,1,2,1,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,8,2,1,3,1,50000,1,6,1,18000,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,97,97,2,-32,22,0,-34,-34,-34,0,22,4,4019,401977000,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,2,1,1,2,4,4,4019,401977000,15,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,29.99604145
3,2017,3,51707,1,1,1,2,32,1,3,3,-2,2,2,2,2,-3,1,2,1,5,1,2,1,1,1,1,2,-7,2,2,2,2,2,1,1,14,1404,1,-12,-12,-12,-12,-12,-12,-12,555,5,2,6,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,2,1,96,1,1312047,3,2,-19,1,10000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,30,301930001,2,26,260040001,1,1,4,2,2,-22,-22,-22,-22,-22,-22,1,2,2,2,2,2,2,2,2,2,2,2,2,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,-23,2,-26,-26,-26,-26,-26,-26,-26,-26,-26,260040001,7,2,1,4,1,25000,1,2,2,10000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-31,2,-32,1,0,-34,-34,-34,0,1,4,4021,402122360,6,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35,2,2,2,2,4,4,4021,402122360,35,2,2,-39,-39,-39,-39,-39,-39,-39,3,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,0,-44,-44,-44,1,0,-45,-45,-45,-45,1,-48,-48,6,2017,0,0,-51,1,-52,-52,1,22.15299485
